Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NC_058069.1:8193921-8194522	Cluster_3367	N	847	56	643	90	667
NC_058069.1:8194538-8195189	Cluster_3368	N	204	12	103	16	91
NC_058069.1:8197899-8198326	Cluster_3369	N	25	3	138	0	7
NC_058069.1:8246759-8247311	Cluster_3370	N	1045	4123	759	1224	1877
NC_058069.1:8247877-8248307	Cluster_3371	N	639	106	1	101	114
NC_058069.1:8253586-8254015	Cluster_3372	N	112	68	54	17	22
NC_058069.1:8291965-8292395	Cluster_3373	N	369	51	2	10	9
NC_058069.1:8317551-8317980	Cluster_3374	N	0	0	0	0	348
NC_058069.1:8337512-8338266	Cluster_3375	N	479	160	1	4362	675
NC_058069.1:8379191-8379737	Cluster_3376	N	57	639	111	24	6
NC_058069.1:8380110-8380539	Cluster_3377	N	13	121	30	3	9
NC_058069.1:8382251-8383471	Cluster_3378	N	0	729	43	0	6
NC_058069.1:8391037-8391464	Cluster_3379	N	109	0	0	6	20
NC_058069.1:8405176-8405606	Cluster_3380	N	49	9	21	31	877
NC_058069.1:8444322-8444833	Cluster_3381	N	34	3272	13	33	5
NC_058069.1:8444995-8445409	Cluster_3382	N	26	171	5	3	6
NC_058069.1:8445607-8446216	Cluster_3383	N	28	2348	0	0	0
NC_058069.1:8446230-8446658	Cluster_3384	N	0	324	0	2	13
NC_058069.1:8461104-8461653	Cluster_3385	N	34	309	7	285	13
NC_058069.1:8469712-8470140	Cluster_3386	N	99	180	3	1	7
NC_058069.1:8473179-8473906	Cluster_3387	N	155	93	187	160	59
NC_058069.1:8473916-8475281	Cluster_3388	N	322	171	368	198	118
NC_058069.1:8480852-8481272	Cluster_3389	N	28	73	0	0	0
NC_058069.1:8507469-8507908	Cluster_3390	N	86	720	442	63	73
NC_058069.1:8508162-8510868	Cluster_3391	N	3384	5625	4261	4889	4275
NC_058069.1:8511307-8512021	Cluster_3392	N	92	557	373	286	340
NC_058069.1:8591386-8591932	Cluster_3393	N	1689	5941	1304	523	1637
NC_058069.1:8592525-8592936	Cluster_3394	N	35	21	37	14	29
NC_058069.1:8664615-8665043	Cluster_3395	N	24	22	15	15	246
NC_058069.1:8670575-8671000	Cluster_3396	N	29	39	0	39	47
NC_058069.1:8698736-8699164	Cluster_3397	N	359	270	643	239	239
NC_058069.1:8726969-8727392	Cluster_3398	N	116	1	0	0	0
NC_058069.1:8742511-8742939	Cluster_3399	N	12	0	219	13	0
NC_058069.1:8750208-8750644	Cluster_3400	N	6	21	27	153	224
NC_058069.1:8753374-8753952	Cluster_3401	N	1	220	0	117	1062
NC_058069.1:8770249-8770670	Cluster_3402	N	9	53	14	27	19
NC_058069.1:8789554-8789981	Cluster_3403	N	9	5	47	98	37
NC_058069.1:8806663-8807105	Cluster_3404	N	55	170	79	67	42
NC_058069.1:8807320-8807771	Cluster_3405	N	167	284	9	111	60
NC_058069.1:8872312-8872761	Cluster_3406	N	27	5	111	130	2557
NC_058069.1:8887304-8888106	Cluster_3407	N	34	21	37	154	209
NC_058069.1:8908191-8908713	Cluster_3408	N	185	33	7	46	34
NC_058069.1:8942300-8942725	Cluster_3409	N	33	15	53	3	5
NC_058069.1:8971829-8972729	Cluster_3410	N	172	15	181	229	0
NC_058069.1:8972896-8974138	Cluster_3411	N	667	23	115	114	374
NC_058069.1:8983594-8984022	Cluster_3412	N	3	7	300	13	0
NC_058069.1:8985779-8986208	Cluster_3413	N	87	7	53	26	58
NC_058069.1:9010406-9010832	Cluster_3414	N	11	80	37	32	59
NC_058069.1:9083931-9084359	Cluster_3415	N	1	1	66	130	46
NC_058069.1:9117875-9118530	Cluster_3416	N	352	324	73	146	157
NC_058069.1:9118923-9119593	Cluster_3417	N	597	296	142	124	169
NC_058069.1:9120208-9120857	Cluster_3418	N	548	285	125	100	153
NC_058069.1:9120976-9121403	Cluster_3419	N	86	63	14	32	37
NC_058069.1:9146283-9146709	Cluster_3420	N	4	13	59	66	10
NC_058069.1:9148737-9149165	Cluster_3421	N	5	3	197	11	95
NC_058069.1:9168935-9169364	Cluster_3422	N	0	0	17	166	0
NC_058069.1:9228490-9228934	Cluster_3423	N	4	2	233	0	3
NC_058069.1:9250487-9251095	Cluster_3424	N	155	119	68	19	428
NC_058069.1:9302603-9303022	Cluster_3425	N	13	52	33	188	0
NC_058069.1:9313876-9314290	Cluster_3426	N	3	1	22	2	71
NC_058069.1:9338259-9338673	Cluster_3427	N	72	71	93	72	115
NC_058069.1:9408361-9408787	Cluster_3428	N	32	13	46	19	36
NC_058069.1:9409528-9409954	Cluster_3429	N	35	68	85	12	53
NC_058069.1:9420899-9421308	Cluster_3430	N	0	0	0	93	1
NC_058069.1:9436666-9437089	Cluster_3431	N	0	0	140	0	1
NC_058069.1:9439815-9440244	Cluster_3432	N	7	46	19	202	42
NC_058069.1:9442862-9443262	Cluster_3433	N	4	93	0	0	0
NC_058069.1:9445192-9445605	Cluster_3434	N	1	31	73	17	25
NC_058069.1:9522328-9522750	Cluster_3435	N	30	34	73	28	26
NC_058069.1:9522854-9523271	Cluster_3436	N	23	74	52	27	69
NC_058069.1:9527704-9528244	Cluster_3437	N	647	2500	2122	14	4825
NC_058069.1:9592060-9592489	Cluster_3438	N	141	119	3	6	68
NC_058069.1:9685780-9686197	Cluster_3439	N	0	1	670	0	0
NC_058069.1:9719756-9720184	Cluster_3440	N	19	115	0	0	4
NC_058069.1:9863279-9863693	Cluster_3441	N	3	6	7	6	77
NC_058069.1:10026832-10027549	Cluster_3442	N	20	2641	456	9078	117
NC_058069.1:10028288-10028704	Cluster_3443	N	28	13	9	64	14
NC_058069.1:10134535-10134963	Cluster_3444	N	1	400	0	0	0
NC_058069.1:10229104-10229531	Cluster_3445	N	9	17	43	60	62
NC_058069.1:10233901-10234317	Cluster_3446	N	26	26	13	31	30
NC_058069.1:10294722-10295149	Cluster_3447	N	112	8	3	1	2
NC_058069.1:10382098-10382525	Cluster_3448	N	6	10	37	57	51
NC_058069.1:10425926-10426355	Cluster_3449	N	31	29	0	1	44
NC_058069.1:10577631-10579890	Cluster_3450	N	908	618	2139	792	242
NC_058069.1:10580086-10580647	Cluster_3451	N	189	314	198	63	33
NC_058069.1:10581637-10582296	Cluster_3452	N	31	245	238	101	55
NC_058069.1:10582456-10582884	Cluster_3453	N	12	148	54	49	30
NC_058069.1:10600455-10600883	Cluster_3454	N	93	31	458	3	20
NC_058069.1:10777336-10777750	Cluster_3455	N	3	41	18	22	1
NC_058069.1:10793610-10794036	Cluster_3456	N	161	1	29	21	1
NC_058069.1:10855402-10855830	Cluster_3457	N	78	26	57	29	43
NC_058069.1:10864513-10864922	Cluster_3458	N	34	32	40	38	12
NC_058069.1:10868829-10869348	Cluster_3459	N	0	27	134	85	35
NC_058069.1:10874439-10874877	Cluster_3460	N	116	212	57	0	375
NC_058069.1:10875034-10875467	Cluster_3461	N	95	154	42	594	105
NC_058069.1:10949432-10949860	Cluster_3462	N	1	1	128	3	3
NC_058069.1:11180290-11180708	Cluster_3463	N	14	1	1	929	10
NC_058069.1:11202556-11202973	Cluster_3464	N	62	49	69	0	2
NC_058069.1:11204364-11204793	Cluster_3465	N	43	71	65	1	21
NC_058069.1:11220760-11221187	Cluster_3466	N	1	1	59	31	62
NC_058069.1:11315430-11315854	Cluster_3467	N	2	116	6	0	12
NC_058069.1:11316089-11316516	Cluster_3468	N	3	161	12	78	1
NC_058069.1:11317372-11317799	Cluster_3469	N	0	0	259	0	0
NC_058069.1:11331843-11332529	Cluster_3470	N	316	29	1	22	215
NC_058069.1:11356780-11357210	Cluster_3471	N	101	0	0	2	0
NC_058069.1:11401992-11402419	Cluster_3472	N	88	0	0	0	0
NC_058069.1:11412704-11413202	Cluster_3473	N	2867	2297	529	988	1720
NC_058069.1:11461775-11462198	Cluster_3474	N	27	48	53	26	43
NC_058069.1:11497169-11499177	Cluster_3475	N	1175	4173	1076	2511	2467
NC_058069.1:11511383-11511812	Cluster_3476	N	21	0	268	13	28
NC_058069.1:11512835-11514549	Cluster_3477	N	639	2184	1038	158	177
NC_058069.1:11515148-11515830	Cluster_3478	N	95	78	303	120	110
NC_058069.1:11515869-11516805	Cluster_3479	N	173	417	287	85	92
NC_058069.1:11537487-11537910	Cluster_3480	N	1	0	84	0	29
NC_058069.1:11543663-11544090	Cluster_3481	N	0	0	308	158	0
NC_058069.1:11548179-11548606	Cluster_3482	N	126	0	0	0	0
NC_058069.1:11553354-11553791	Cluster_3483	N	42	0	6	931	196
NC_058069.1:11577103-11577548	Cluster_3484	N	38	53	1104	23	13
NC_058069.1:11650840-11651268	Cluster_3485	N	7	8	139	22	2
NC_058069.1:11662289-11662714	Cluster_3486	N	69	102	18	24	6
NC_058069.1:11743665-11744092	Cluster_3487	N	356	14	2	4	0
NC_058069.1:11745280-11745709	Cluster_3488	N	2	0	0	1849	3
NC_058069.1:11753544-11754142	Cluster_3489	N	75	112	19	17	70
NC_058069.1:11839908-11840324	Cluster_3490	N	16	68	37	13	0
NC_058069.1:11889895-11890869	Cluster_3491	N	225	293	350	209	317
NC_058069.1:11960522-11961055	Cluster_3492	N	362	0	122	171	0
NC_058069.1:11976864-11977292	Cluster_3493	N	0	317	0	0	0
NC_058069.1:11987856-11988285	Cluster_3494	N	221	13	23	1	23
NC_058069.1:12007391-12007815	Cluster_3495	N	0	6	0	116	0
NC_058069.1:12166589-12166993	Cluster_3496	N	0	9	54	36	0
NC_058069.1:12611847-12612289	Cluster_3497	N	139	42	40	32	56
NC_058069.1:12612635-12613063	Cluster_3498	N	180	66	54	24	38
NC_058069.1:12613329-12614352	Cluster_3499	N	423	237	354	102	760
NC_058069.1:12616675-12617105	Cluster_3500	N	45	3072	29	0	413
NC_058069.1:12618686-12619457	Cluster_3501	N	487	839	511	11	7
NC_058069.1:12641269-12641671	Cluster_3502	N	6	6	28	127	6
NC_058069.1:12662372-12662795	Cluster_3503	N	1	120	2	0	3
NC_058069.1:12672169-12672597	Cluster_3504	N	2	10	0	0	155
NC_058069.1:12719232-12720312	Cluster_3505	N	2370	597	2225	3681	2821
NC_058069.1:12745768-12746572	Cluster_3506	N	73	114	284	12	103
NC_058069.1:12776212-12776632	Cluster_3507	N	22	0	68	6	21
NC_058069.1:12820822-12821431	Cluster_3508	N	230	2	248	28	1
NC_058069.1:12862234-12862664	Cluster_3509	N	117	27	118	94	424
NC_058069.1:12869781-12870225	Cluster_3510	N	634	337	375	250	45
NC_058069.1:12940103-12940532	Cluster_3511	N	145	3	3	13	54
NC_058069.1:13002415-13002883	Cluster_3512	N	65	62	51	177	113
NC_058069.1:13052393-13052819	Cluster_3513	N	15	18	0	124	85
NC_058069.1:13053777-13054206	Cluster_3514	N	2	165	156	0	6
NC_058069.1:13054859-13055289	Cluster_3515	N	610	1	0	1	0
NC_058069.1:13103559-13103986	Cluster_3516	N	4	0	0	135	0
NC_058069.1:13140663-13141300	Cluster_3517	N	34	579	18	88	2
NC_058069.1:13169075-13169500	Cluster_3518	N	0	0	0	0	108
NC_058069.1:13173160-13173588	Cluster_3519	N	3	5	356	7	0
NC_058069.1:13214909-13215337	Cluster_3520	N	83	53	56	48	12
NC_058069.1:13215925-13216410	Cluster_3521	N	137	161	257	28	6
NC_058069.1:13216710-13217130	Cluster_3522	N	105	71	34	25	1
NC_058069.1:13227488-13228060	Cluster_3523	N	101	318	407	1	79
NC_058069.1:13228170-13229012	Cluster_3524	N	66	413	387	1	7
NC_058069.1:13229025-13229454	Cluster_3525	N	107	74	64	0	0
NC_058069.1:13229504-13229938	Cluster_3526	N	28	149	184	0	2
NC_058069.1:13229976-13230565	Cluster_3527	N	121	284	136	21	4
NC_058069.1:13230966-13231400	Cluster_3528	N	44	165	187	0	0
NC_058069.1:13231417-13232188	Cluster_3529	N	59	219	272	0	0
NC_058069.1:13236941-13237363	Cluster_3530	N	29	30	0	52	40
NC_058069.1:13296268-13296952	Cluster_3531	N	2	2	3	517	1
NC_058069.1:13298924-13299353	Cluster_3532	N	19	100	8	73	0
NC_058069.1:13299610-13300151	Cluster_3533	N	1516	1054	98	1828	1663
NC_058069.1:13301252-13301726	Cluster_3534	N	310	6	47	16	252
NC_058069.1:13303280-13303710	Cluster_3535	N	16	3	17	284	13
NC_058069.1:13303881-13304325	Cluster_3536	N	180	110	92	119	58
NC_058069.1:13312089-13312506	Cluster_3537	N	69	15	6	116	29
NC_058069.1:13312665-13313095	Cluster_3538	N	75	16	120	96	434
NC_058069.1:13315897-13317016	Cluster_3539	N	256	175	123	98	185
NC_058069.1:13380650-13381064	Cluster_3540	N	23	93	1	74	18
NC_058069.1:13559849-13560277	Cluster_3541	N	91	79	89	133	151
NC_058069.1:13590431-13590845	Cluster_3542	N	0	0	1	46	50
NC_058069.1:13629523-13629950	Cluster_3543	N	0	66	23	0	133
NC_058069.1:13654434-13655145	Cluster_3544	N	349	13	113	1	91
NC_058069.1:13682000-13682427	Cluster_3545	N	40	182	0	4	2
NC_058069.1:13725306-13725851	Cluster_3546	N	65	1387	0	298	772
NC_058069.1:13726498-13726936	Cluster_3547	N	14	1157	41	0	226
NC_058069.1:13728212-13728639	Cluster_3548	N	6	146	28	4	29
NC_058069.1:13728975-13729380	Cluster_3549	N	16	56	21	2	6
NC_058069.1:13773428-13773855	Cluster_3550	N	0	3	2	176	1
NC_058069.1:13776477-13776965	Cluster_3551	N	1886	36	10	2701	0
NC_058069.1:13777351-13777838	Cluster_3552	N	2300	0	8	123	859
NC_058069.1:13838450-13839801	Cluster_3553	N	193	320	851	4908	5211
NC_058069.1:13841215-13841637	Cluster_3554	N	37	37	64	19	24
NC_058069.1:13841956-13842359	Cluster_3555	N	41	21	42	24	19
NC_058069.1:13957952-13958380	Cluster_3556	N	0	35	152	20	2
NC_058069.1:13965062-13965489	Cluster_3557	N	84	1	0	31	1
NC_058069.1:14082167-14082593	Cluster_3558	N	36	15	27	28	52
NC_058069.1:14112201-14112620	Cluster_3559	N	25	17	39	3	5
NC_058069.1:14123532-14123959	Cluster_3560	N	156	2	56	0	0
NC_058069.1:14216476-14216895	Cluster_3561	N	34	28	27	70	42
NC_058069.1:14351259-14351686	Cluster_3562	N	0	5	89	0	6
NC_058069.1:14485101-14485530	Cluster_3563	N	8	5	1	103	4
NC_058069.1:14504699-14505142	Cluster_3564	N	56160	29	6029	4088	0
NC_058069.1:14506336-14506750	Cluster_3565	N	0	99	43	0	13
NC_058069.1:14518948-14519377	Cluster_3566	N	67	0	2	121	44
NC_058069.1:14618171-14618600	Cluster_3567	N	11	287	127	25	19
NC_058069.1:14618733-14619173	Cluster_3568	N	0	22485	5814	3867	25729
NC_058069.1:14640989-14641418	Cluster_3569	N	1	4	1	369	16
NC_058069.1:14765386-14765819	Cluster_3570	N	0	1	0	316	3
NC_058069.1:14770189-14770623	Cluster_3571	N	138	288	310	31	49
NC_058069.1:14776556-14777175	Cluster_3572	N	0	596	10	0	205
NC_058069.1:14779255-14779682	Cluster_3573	N	60	160	3	4	41
NC_058069.1:14779747-14780177	Cluster_3574	N	0	32	63	437	3
NC_058069.1:14825707-14826123	Cluster_3575	N	71	36	4	27	3
NC_058069.1:14953476-14953902	Cluster_3576	N	0	215	1	1	0
NC_058069.1:14968838-14969255	Cluster_3577	N	172	160	150	34	0
NC_058069.1:14998207-14998622	Cluster_3578	N	8	55	711	3	5
NC_058069.1:15029842-15030476	Cluster_3579	N	659	278	164	87	6
NC_058069.1:15031033-15031703	Cluster_3580	N	343	40	410	74	69
NC_058069.1:15041740-15042168	Cluster_3581	N	40	65	47	18	19
NC_058069.1:15043071-15043493	Cluster_3582	N	0	131	2	0	0
NC_058069.1:15045194-15046050	Cluster_3583	N	108	160	215	102	105
NC_058069.1:15047621-15048341	Cluster_3584	N	39	39	145	47	123
NC_058069.1:15048468-15048898	Cluster_3585	N	256	24	113	72	54
NC_058069.1:15210490-15210903	Cluster_3586	N	2	51	34	0	36
NC_058069.1:15235525-15235952	Cluster_3587	N	0	1	0	100	39
NC_058069.1:15270297-15270725	Cluster_3588	N	57	0	391	0	60
NC_058069.1:15271027-15271727	Cluster_3589	N	368	2	1074	318	983
NC_058069.1:15272636-15273058	Cluster_3590	N	0	3	0	182	0
NC_058069.1:15463478-15463902	Cluster_3591	N	47	43	0	8	1
NC_058069.1:15484968-15485452	Cluster_3592	N	111	137	146	105	185
NC_058069.1:15486371-15487012	Cluster_3593	N	188	260	161	243	265
NC_058069.1:15494633-15497086	Cluster_3594	N	8622	19558	6785	12175	9169
NC_058069.1:15518074-15518577	Cluster_3595	N	194	857	2992	103	1167
NC_058069.1:15522798-15523225	Cluster_3596	N	53	8	25	58	2
NC_058069.1:15523557-15523987	Cluster_3597	N	80	26	194	333	405
NC_058069.1:15538313-15538732	Cluster_3598	N	21	14	11	35	31
NC_058069.1:15539419-15539831	Cluster_3599	N	51	8	17	9	44
NC_058069.1:15783176-15783590	Cluster_3600	N	1	0	25	6	80
NC_058069.1:15796206-15796913	Cluster_3601	N	26	2	58	488	27
NC_058069.1:15797007-15797517	Cluster_3602	N	8	0	656	91	76
NC_058069.1:15798484-15798912	Cluster_3603	N	26	50	85	65	139
NC_058069.1:15799734-15800367	Cluster_3604	N	190	30	153	407	283
NC_058069.1:15800383-15802147	Cluster_3605	N	286	33	341	609	880
NC_058069.1:15828421-15828847	Cluster_3606	N	0	0	52	0	60
NC_058069.1:15966765-15967192	Cluster_3607	N	9	113	7	23	22
NC_058069.1:15968594-15969021	Cluster_3608	N	17	118	10	15	21
NC_058069.1:15970423-15970850	Cluster_3609	N	12	108	6	20	24
NC_058069.1:15989486-15989994	Cluster_3610	N	1290	2413	1312	2	6
NC_058069.1:15990330-15990761	Cluster_3611	N	154	3	116	33	0
NC_058069.1:15998974-15999398	Cluster_3612	N	6	103	1	0	93
NC_058069.1:16017055-16017482	Cluster_3613	N	28	126	61	3	8
NC_058069.1:16032078-16032484	Cluster_3614	N	17	27	37	14	14
NC_058069.1:16044771-16045175	Cluster_3615	N	24	24	1	0	100
NC_058069.1:16047382-16048464	Cluster_3616	N	387	2014	30	1711	454
NC_058069.1:16050136-16050561	Cluster_3617	N	63	15	8	31	20
NC_058069.1:16054167-16054637	Cluster_3618	N	12	390	35	14	9
NC_058069.1:16057724-16058802	Cluster_3619	N	84	40	1223	4707	23
NC_058069.1:16059059-16059636	Cluster_3620	N	13	8	18	539	1
NC_058069.1:16064692-16065545	Cluster_3621	N	2112	1145	215	151	0
NC_058069.1:16072075-16072491	Cluster_3622	N	0	154	0	0	0
NC_058069.1:16085210-16085629	Cluster_3623	N	36	109	34	25	21
NC_058069.1:16086526-16086933	Cluster_3624	N	53	37	59	32	26
NC_058069.1:16094055-16094526	Cluster_3625	N	1	815	2	5	1
NC_058069.1:16104125-16104556	Cluster_3626	N	5	56	8	107	21
NC_058069.1:16112411-16112926	Cluster_3627	N	141	152	89	162	151
NC_058069.1:16117315-16117735	Cluster_3628	N	18	100	31	0	4
NC_058069.1:16118439-16119031	Cluster_3629	N	199	319	152	43	148
NC_058069.1:16121004-16121482	Cluster_3630	N	24	36	368	15	11
NC_058069.1:16124128-16126486	Cluster_3631	N	411	144	675	211	1167
NC_058069.1:16126498-16127398	Cluster_3632	N	175	84	289	86	316
NC_058069.1:16152748-16153200	Cluster_3633	N	218	26	102	26	4
NC_058069.1:16153488-16153910	Cluster_3634	N	146	1	26	4	1
NC_058069.1:16154010-16154934	Cluster_3635	N	7	529	27	678	120
NC_058069.1:16159411-16160188	Cluster_3636	N	19	734	15	647	8
NC_058069.1:16168806-16169232	Cluster_3637	N	35	54	48	22	31
NC_058069.1:16196089-16196873	Cluster_3638	N	52	230	101	79	107
NC_058069.1:16202746-16203365	Cluster_3639	N	17	3	27	201	340
NC_058069.1:16230954-16231361	Cluster_3640	N	6	10	75	2	6
NC_058069.1:16238498-16238923	Cluster_3641	N	1	1	2	177	0
NC_058069.1:16238932-16239337	Cluster_3642	N	1	2	2	106	1
NC_058069.1:16258049-16258477	Cluster_3643	N	16	0	2	27	128
NC_058069.1:16265722-16266618	Cluster_3644	N	2238	3578	679	914	458
NC_058069.1:16266993-16267406	Cluster_3645	N	93	62	5	6	5
NC_058069.1:16271686-16272111	Cluster_3646	N	0	77	48	3	4
NC_058069.1:16275425-16275852	Cluster_3647	N	0	46	37	0	112
NC_058069.1:16279314-16279765	Cluster_3648	N	1008	1338	2329	10	179
NC_058069.1:16283767-16284839	Cluster_3649	N	212	842	287	494	513
NC_058069.1:16284923-16285396	Cluster_3650	N	0	85	36	77	133
NC_058069.1:16296351-16296780	Cluster_3651	N	386	12	11	30	32
NC_058069.1:16304853-16305459	Cluster_3652	N	447	317	88	179	97
NC_058069.1:16305976-16306542	Cluster_3653	N	123	289	16	45	41
NC_058069.1:16307022-16307451	Cluster_3654	N	39	40	56	132	6
NC_058069.1:16331336-16331766	Cluster_3655	N	168	39	284	208	64
NC_058069.1:16332641-16333269	Cluster_3656	N	76	105	119	26	43
NC_058069.1:16334308-16334728	Cluster_3657	N	1	67	28	0	82
NC_058069.1:16335835-16336493	Cluster_3658	N	793	1402	65	0	154
NC_058069.1:16337508-16338046	Cluster_3659	N	132	216	347	20	33
NC_058069.1:16341672-16342133	Cluster_3660	N	292	348	53	100	258
NC_058069.1:16348497-16348938	Cluster_3661	N	100	201	122	108	52
NC_058069.1:16353067-16353841	Cluster_3662	N	80	517	80	116	45
NC_058069.1:16353952-16354441	Cluster_3663	N	51	589	28	100	19
NC_058069.1:16355826-16357517	Cluster_3664	N	2891	1322	2731	185	737
NC_058069.1:16358059-16358735	Cluster_3665	N	1130	530	620	446	408
NC_058069.1:16359490-16360771	Cluster_3666	N	8020	5582	5690	3465	7110
NC_058069.1:16361706-16362166	Cluster_3667	N	5	60	212	57	6
NC_058069.1:16362955-16363691	Cluster_3668	N	158	3073	7847	4880	1851
NC_058069.1:16363912-16364341	Cluster_3669	N	22	55	80	86	28
NC_058069.1:16364468-16364897	Cluster_3670	N	95	25	42	5	50
NC_058069.1:16365479-16365885	Cluster_3671	N	14	44	63	96	18
NC_058069.1:16368814-16369242	Cluster_3672	N	0	0	4	296	84
NC_058069.1:16371606-16372181	Cluster_3673	N	467	43	23	136	10
NC_058069.1:16373768-16374198	Cluster_3674	N	76	131	58	77	44
NC_058069.1:16374921-16375358	Cluster_3675	N	219	104	49	34	27
NC_058069.1:16375675-16376160	Cluster_3676	N	108	46	152	48	73
NC_058069.1:16376799-16377621	Cluster_3677	N	181	147	160	100	98
NC_058069.1:16385392-16385940	Cluster_3678	N	141	155	344	83	53
NC_058069.1:16391760-16392189	Cluster_3679	N	62	56	78	22	10
NC_058069.1:16394604-16395021	Cluster_3680	N	102	15	10	8	5
NC_058069.1:16395686-16396180	Cluster_3681	N	1246	907	3	162	2
NC_058069.1:16400435-16402319	Cluster_3682	N	250	226	2064	4246	2219
NC_058069.1:16402994-16403423	Cluster_3683	N	145	82	191	33	25
NC_058069.1:16404304-16404732	Cluster_3684	N	0	14	47	1	77
NC_058069.1:16411255-16411805	Cluster_3685	N	947	547	1315	256	1298
NC_058069.1:16411974-16412736	Cluster_3686	N	1529	575	10376	473	363
NC_058069.1:16412880-16413512	Cluster_3687	N	180	159	86	168	562
NC_058069.1:16417046-16417474	Cluster_3688	N	0	182	1	83	0
NC_058069.1:16428534-16429027	Cluster_3689	N	659	12	11	692	3
NC_058069.1:16429524-16429998	Cluster_3690	N	19	2	6	689	178
NC_058069.1:16434734-16435134	Cluster_3691	N	33	26	26	111	24
NC_058069.1:16440388-16441264	Cluster_3692	N	272	79	325	204	246
NC_058069.1:16441405-16442527	Cluster_3693	N	579	137	191	267	362
NC_058069.1:16442788-16443247	Cluster_3694	N	147	71	255	124	141
NC_058069.1:16444100-16444529	Cluster_3695	N	3	2	0	0	222
NC_058069.1:16459282-16459701	Cluster_3696	N	36	1	86	38	1
NC_058069.1:16460061-16460508	Cluster_3697	N	87	447	202	4	341
NC_058069.1:16472039-16472473	Cluster_3698	N	0	248	5	2	56
NC_058069.1:16475562-16476037	Cluster_3699	N	0	152	0	1	315
NC_058069.1:16480505-16481025	Cluster_3700	N	337	61	3	156	16
NC_058069.1:16482010-16482544	Cluster_3701	N	53	68	127	73	24
NC_058069.1:16483993-16484448	Cluster_3702	N	71	92	85	31	18
NC_058069.1:16485389-16485817	Cluster_3703	N	57	67	34	35	17
NC_058069.1:16490386-16490890	Cluster_3704	N	297	0	5	0	0
NC_058069.1:16496290-16496712	Cluster_3705	N	41	62	98	23	13
NC_058069.1:16499583-16500174	Cluster_3706	N	374	143	250	115	230
NC_058069.1:16507767-16508194	Cluster_3707	N	48	37	77	49	65
NC_058069.1:16508302-16508797	Cluster_3708	N	77	83	128	153	168
NC_058069.1:16509370-16509798	Cluster_3709	N	223	32	54	39	29
NC_058069.1:16512158-16512767	Cluster_3710	N	1402	816	722	967	703
NC_058069.1:16512842-16513250	Cluster_3711	N	68	22	26	33	33
NC_058069.1:16515324-16515783	Cluster_3712	N	21	19	5	1054	34
NC_058069.1:16519065-16519493	Cluster_3713	N	0	7	0	0	113
NC_058069.1:16527933-16528354	Cluster_3714	N	37	58	64	19	9
NC_058069.1:16529065-16529495	Cluster_3715	N	44	69	111	67	30
NC_058069.1:16529734-16530262	Cluster_3716	N	164	128	417	128	142
NC_058069.1:16531354-16531765	Cluster_3717	N	22	75	26	13	26
NC_058069.1:16534071-16534800	Cluster_3718	N	224	105	350	179	137
NC_058069.1:16536654-16537082	Cluster_3719	N	34	53	93	18	19
NC_058069.1:16549100-16549671	Cluster_3720	N	227	99	420	82	175
NC_058069.1:16550645-16551205	Cluster_3721	N	192	99	144	35	64
NC_058069.1:16552722-16553452	Cluster_3722	N	53	47	73	2	117
NC_058069.1:16658946-16659374	Cluster_3723	N	197	23	0	33	0
NC_058069.1:16669410-16669838	Cluster_3724	N	7	212	15	100	0
NC_058069.1:16720641-16721066	Cluster_3725	N	2	6	12	113	1
NC_058069.1:16772462-16772892	Cluster_3726	N	34	172	1	0	1
NC_058069.1:16824042-16824460	Cluster_3727	N	33	49	40	41	0
NC_058069.1:16829067-16829479	Cluster_3728	N	24	48	9	6	14
NC_058069.1:16891025-16891852	Cluster_3729	N	194	152	12	1856	4
NC_058069.1:16921099-16921529	Cluster_3730	N	2	154	41	59	6
NC_058069.1:16927711-16928126	Cluster_3731	N	19	6	15	25	30
NC_058069.1:16939373-16939794	Cluster_3732	N	0	33	0	0	77
NC_058069.1:16955943-16956368	Cluster_3733	N	79	5	57	3	2
NC_058069.1:16979200-16979623	Cluster_3734	N	189	119	242	232	299
NC_058069.1:17025428-17025850	Cluster_3735	N	508	532	1067	372	476
NC_058069.1:17102485-17102914	Cluster_3736	N	37	31	28	37	7
NC_058069.1:17137360-17137788	Cluster_3737	N	1096	1	73	54	20
