"","gene_name","GeneOntologyIDs","Term","Annotated","Significant","Expected","Fisher","ontology","l_chrom","l_start","l_end","V4","gf_chrom","gf_type","gf_start","gf_end","gf_attr","overlap","is_overlapping","prop.sig.genes"
"591","Peve_00039326","GO:0006468","protein phosphorylation",909,64,51.65,0.03272,"Biological Processes","Porites_evermani_scaffold_691",176627,177824,"transcript::Porites_evermani_scaffold_691:176627-177824","Porites_evermani_scaffold_691","mRNA",163617,174556,"ID=Peve_00039326;Name=Peve_00039326;start=0;stop=1;cds_size=1314",2071,FALSE,0.0704070407040704
"592","Peve_00039326","GO:0090303","positive regulation of wound healing",52,7,2.95,0.02691,"Biological Processes","Porites_evermani_scaffold_691",176627,177824,"transcript::Porites_evermani_scaffold_691:176627-177824","Porites_evermani_scaffold_691","mRNA",163617,174556,"ID=Peve_00039326;Name=Peve_00039326;start=0;stop=1;cds_size=1314",2071,FALSE,0.134615384615385
"593","Peve_00039625","GO:0097352","autophagosome maturation",108,6,6.14,0.02943,"Biological Processes","Porites_evermani_scaffold_70",344370,344626,"transcript::Porites_evermani_scaffold_70:344370-344626","Porites_evermani_scaffold_70","mRNA",334983,341816,"ID=Peve_00039625;Name=Peve_00039625;start=1;stop=1;cds_size=534",2554,FALSE,0.0555555555555556
"594","Peve_00039726","GO:0007346","regulation of mitotic cell cycle",729,62,41.42,0.0075,"Biological Processes","Porites_evermani_scaffold_705",199690,199915,"transcript::Porites_evermani_scaffold_705:199690-199915","Porites_evermani_scaffold_705","mRNA",189906,194259,"ID=Peve_00039726;Name=Peve_00039726;start=1;stop=1;cds_size=3732",5431,FALSE,0.0850480109739369
"595","Peve_00039726","GO:0007346","regulation of mitotic cell cycle",729,62,41.42,0.0075,"Biological Processes","Porites_evermani_scaffold_705",201301,201610,"transcript::Porites_evermani_scaffold_705:201301-201610","Porites_evermani_scaffold_705","mRNA",189906,194259,"ID=Peve_00039726;Name=Peve_00039726;start=1;stop=1;cds_size=3732",7042,FALSE,0.0850480109739369
"596","Peve_00039726","GO:0051301","cell division",1085,74,61.65,0.03087,"Biological Processes","Porites_evermani_scaffold_705",199690,199915,"transcript::Porites_evermani_scaffold_705:199690-199915","Porites_evermani_scaffold_705","mRNA",189906,194259,"ID=Peve_00039726;Name=Peve_00039726;start=1;stop=1;cds_size=3732",5431,FALSE,0.0682027649769585
"597","Peve_00039726","GO:0051301","cell division",1085,74,61.65,0.03087,"Biological Processes","Porites_evermani_scaffold_705",201301,201610,"transcript::Porites_evermani_scaffold_705:201301-201610","Porites_evermani_scaffold_705","mRNA",189906,194259,"ID=Peve_00039726;Name=Peve_00039726;start=1;stop=1;cds_size=3732",7042,FALSE,0.0682027649769585
"598","Peve_00039884","GO:0008015","blood circulation",916,41,52.05,0.00465,"Biological Processes","Porites_evermani_scaffold_712",102486,102988,"transcript::Porites_evermani_scaffold_712:102486-102988","Porites_evermani_scaffold_712","mRNA",105530,105865,"ID=Peve_00039884;Name=Peve_00039884;start=0;stop=0;cds_size=336",2542,FALSE,0.0447598253275109
"599","Peve_00040019","GO:0043931","ossification involved in bone maturation",18,5,1.02,0.0027,"Biological Processes","Porites_evermani_scaffold_72",59441,59688,"transcript::Porites_evermani_scaffold_72:59441-59688","Porites_evermani_scaffold_72","mRNA",62658,133503,"ID=Peve_00040019;Name=Peve_00040019;start=1;stop=1;cds_size=6270",2970,FALSE,0.277777777777778
"600","Peve_00040123","GO:0002931","response to ischemia",69,9,3.92,0.01578,"Biological Processes","Porites_evermani_scaffold_724",145892,147274,"transcript::Porites_evermani_scaffold_724:145892-147274","Porites_evermani_scaffold_724","mRNA",134860,145735,"ID=Peve_00040123;Name=Peve_00040123;start=1;stop=1;cds_size=2121",157,FALSE,0.130434782608696
"601","Peve_00040933","GO:0002227","innate immune response in mucosa",11,4,0.63,0.00248,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.363636363636364
"602","Peve_00040933","GO:0002606","positive regulation of dendritic cell antigen proce...",11,3,0.63,0.02141,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.272727272727273
"603","Peve_00040933","GO:0002830","positive regulation of type 2 immune response",15,4,0.85,0.01185,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.266666666666667
"604","Peve_00040933","GO:0002862","negative regulation of inflammatory response to ant...",12,4,0.68,0.00355,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.333333333333333
"605","Peve_00040933","GO:0002925","positive regulation of humoral immune response medi...",28,5,1.59,0.01936,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.178571428571429
"606","Peve_00040933","GO:0006965","positive regulation of biosynthetic process of anti...",9,3,0.51,0.01187,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.333333333333333
"607","Peve_00040933","GO:0007254","JNK cascade",209,17,11.88,0.0294,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.0813397129186603
"608","Peve_00040933","GO:0010936","negative regulation of macrophage cytokine producti...",12,3,0.68,0.02736,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.25
"609","Peve_00040933","GO:0016045","detection of bacterium",76,10,4.32,0.0353,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.131578947368421
"610","Peve_00040933","GO:0032498","detection of muramyl dipeptide",9,3,0.51,0.01187,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.333333333333333
"611","Peve_00040933","GO:0032689","negative regulation of type II interferon productio...",12,3,0.68,0.02736,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.25
"612","Peve_00040933","GO:0032701","negative regulation of interleukin-18 production",9,3,0.51,0.01187,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.333333333333333
"613","Peve_00040933","GO:0032703","negative regulation of interleukin-2 production",12,3,0.68,0.02736,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.25
"614","Peve_00040933","GO:0032735","positive regulation of interleukin-12 production",34,6,1.93,0.01137,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.176470588235294
"615","Peve_00040933","GO:0034136","negative regulation of toll-like receptor 2 signali...",17,4,0.97,0.01361,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.235294117647059
"616","Peve_00040933","GO:0034976","response to endoplasmic reticulum stress",293,21,16.65,0.03343,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.0716723549488055
"617","Peve_00040933","GO:0043123","positive regulation of canonical NF-kappaB signal t...",172,20,9.77,0.00187,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.116279069767442
"618","Peve_00040933","GO:0048874","host-mediated regulation of intestinal microbiota c...",13,3,0.74,0.0341,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.230769230769231
"619","Peve_00040933","GO:0050679","positive regulation of epithelial cell proliferatio...",194,25,11.02,0.00297,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.128865979381443
"620","Peve_00040933","GO:0051092","positive regulation of NF-kappaB transcription fact...",113,13,6.42,0.01185,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.115044247787611
"621","Peve_00040933","GO:0071222","cellular response to lipopolysaccharide",152,18,8.64,0.03505,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.118421052631579
"622","Peve_00040933","GO:0071224","cellular response to peptidoglycan",10,3,0.57,0.01625,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.3
"623","Peve_00040933","GO:0071225","cellular response to muramyl dipeptide",11,3,0.63,0.02141,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.272727272727273
"624","Peve_00040933","GO:1900017","positive regulation of cytokine production involved...",18,5,1.02,0.0027,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.277777777777778
"625","Peve_00040933","GO:1902523","positive regulation of protein K63-linked ubiquitin...",11,3,0.63,0.02141,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.272727272727273
"626","Peve_00040933","GO:1904417","positive regulation of xenophagy",13,4,0.74,0.0049,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.307692307692308
"627","Peve_00040933","GO:2000110","negative regulation of macrophage apoptotic process",13,3,0.74,0.0341,"Biological Processes","Porites_evermani_scaffold_763",184971,185434,"transcript::Porites_evermani_scaffold_763:184971-185434","Porites_evermani_scaffold_763","mRNA",172832,181899,"ID=Peve_00040933;Name=Peve_00040933;start=0;stop=1;cds_size=3189",3072,FALSE,0.230769230769231
"628","Peve_00041291","GO:0045785","positive regulation of cell adhesion",393,27,22.33,0.012,"Biological Processes","Porites_evermani_scaffold_780",97081,97315,"transcript::Porites_evermani_scaffold_780:97081-97315","Porites_evermani_scaffold_780","mRNA",99450,109626,"ID=Peve_00041291;Name=Peve_00041291;start=1;stop=1;cds_size=8370",2135,FALSE,0.0687022900763359
"629","Peve_00041437","GO:0035194","regulatory ncRNA-mediated post-transcriptional gene...",205,12,11.65,0.00495,"Biological Processes","Porites_evermani_scaffold_787",126534,128781,"transcript::Porites_evermani_scaffold_787:126534-128781","Porites_evermani_scaffold_787","mRNA",130324,145046,"ID=Peve_00041437;Name=Peve_00041437;start=1;stop=1;cds_size=3816",1543,FALSE,0.0585365853658537
"630","Peve_00041489","GO:0050679","positive regulation of epithelial cell proliferatio...",194,25,11.02,0.00297,"Biological Processes","Porites_evermani_scaffold_79",1837,2423,"transcript::Porites_evermani_scaffold_79:1837-2423","Porites_evermani_scaffold_79","mRNA",19633,20394,"ID=Peve_00041489;Name=Peve_00041489;start=1;stop=1;cds_size=762",17210,FALSE,0.128865979381443
"631","Peve_00041489","GO:0050679","positive regulation of epithelial cell proliferatio...",194,25,11.02,0.00297,"Biological Processes","Porites_evermani_scaffold_79",20694,20897,"transcript::Porites_evermani_scaffold_79:20694-20897","Porites_evermani_scaffold_79","mRNA",19633,20394,"ID=Peve_00041489;Name=Peve_00041489;start=1;stop=1;cds_size=762",300,FALSE,0.128865979381443
"632","Peve_00041489","GO:0060628","regulation of ER to Golgi vesicle-mediated transpor...",22,4,1.25,0.03343,"Biological Processes","Porites_evermani_scaffold_79",1837,2423,"transcript::Porites_evermani_scaffold_79:1837-2423","Porites_evermani_scaffold_79","mRNA",19633,20394,"ID=Peve_00041489;Name=Peve_00041489;start=1;stop=1;cds_size=762",17210,FALSE,0.181818181818182
"633","Peve_00041489","GO:0060628","regulation of ER to Golgi vesicle-mediated transpor...",22,4,1.25,0.03343,"Biological Processes","Porites_evermani_scaffold_79",20694,20897,"transcript::Porites_evermani_scaffold_79:20694-20897","Porites_evermani_scaffold_79","mRNA",19633,20394,"ID=Peve_00041489;Name=Peve_00041489;start=1;stop=1;cds_size=762",300,FALSE,0.181818181818182
"634","Peve_00041489","GO:2001240","negative regulation of extrinsic apoptotic signalin...",10,3,0.57,0.01625,"Biological Processes","Porites_evermani_scaffold_79",1837,2423,"transcript::Porites_evermani_scaffold_79:1837-2423","Porites_evermani_scaffold_79","mRNA",19633,20394,"ID=Peve_00041489;Name=Peve_00041489;start=1;stop=1;cds_size=762",17210,FALSE,0.3
"635","Peve_00041489","GO:2001240","negative regulation of extrinsic apoptotic signalin...",10,3,0.57,0.01625,"Biological Processes","Porites_evermani_scaffold_79",20694,20897,"transcript::Porites_evermani_scaffold_79:20694-20897","Porites_evermani_scaffold_79","mRNA",19633,20394,"ID=Peve_00041489;Name=Peve_00041489;start=1;stop=1;cds_size=762",300,FALSE,0.3
"636","Peve_00041831","GO:0042552","myelination",212,18,12.05,0.03,"Biological Processes","Porites_evermani_scaffold_802",128296,128582,"transcript::Porites_evermani_scaffold_802:128296-128582","Porites_evermani_scaffold_802","mRNA",130583,133118,"ID=Peve_00041831;Name=Peve_00041831;start=1;stop=1;cds_size=822",2001,FALSE,0.0849056603773585
"637","Peve_00042104","GO:0007346","regulation of mitotic cell cycle",729,62,41.42,0.0075,"Biological Processes","Porites_evermani_scaffold_816",46588,51470,"transcript::Porites_evermani_scaffold_816:46588-51470","Porites_evermani_scaffold_816","mRNA",32253,39952,"ID=Peve_00042104;Name=Peve_00042104;start=0;stop=0;cds_size=3381",6636,FALSE,0.0850480109739369
