Coords	Name	MIRNA	sRNA-ACR-140-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-145-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-150-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-173-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG	sRNA-ACR-178-S1-TP2_R1_001.fastp-R1-31bp-auto_adapters-polyG
NC_058069.1:14770189-14770623	Cluster_3570	N	141	289	308	28	47
NC_058069.1:14776556-14777175	Cluster_3571	N	0	593	13	1	202
NC_058069.1:14779255-14779682	Cluster_3572	N	68	157	3	6	55
NC_058069.1:14779747-14780177	Cluster_3573	N	0	36	76	443	4
NC_058069.1:14825707-14826123	Cluster_3574	N	80	25	4	35	1
NC_058069.1:14953476-14953903	Cluster_3575	N	0	272	5	0	0
NC_058069.1:14968838-14969255	Cluster_3576	N	170	139	151	23	0
NC_058069.1:14998207-14998622	Cluster_3577	N	7	55	714	4	5
NC_058069.1:15029842-15030476	Cluster_3578	N	648	279	156	90	4
NC_058069.1:15031033-15031702	Cluster_3579	N	355	46	407	69	68
NC_058069.1:15041740-15042168	Cluster_3580	N	38	66	46	20	18
NC_058069.1:15043071-15043493	Cluster_3581	N	0	121	1	0	0
NC_058069.1:15045194-15046050	Cluster_3582	N	109	156	202	96	94
NC_058069.1:15047619-15048341	Cluster_3583	N	53	55	143	40	122
NC_058069.1:15048468-15048898	Cluster_3584	N	266	31	110	80	60
NC_058069.1:15210490-15210903	Cluster_3585	N	1	42	37	0	38
NC_058069.1:15235525-15235952	Cluster_3586	N	0	2	0	73	40
NC_058069.1:15270297-15270725	Cluster_3587	N	45	0	395	0	60
NC_058069.1:15271027-15271727	Cluster_3588	N	361	5	1058	316	973
NC_058069.1:15272650-15273058	Cluster_3589	N	0	5	0	153	0
NC_058069.1:15463478-15463902	Cluster_3590	N	47	43	0	8	1
NC_058069.1:15484968-15485452	Cluster_3591	N	119	136	137	106	182
NC_058069.1:15486371-15487012	Cluster_3592	N	185	262	164	243	265
NC_058069.1:15494633-15497086	Cluster_3593	N	8572	19568	6798	12306	9175
NC_058069.1:15518074-15518577	Cluster_3594	N	195	857	2988	103	1162
NC_058069.1:15522798-15523225	Cluster_3595	N	42	17	23	48	0
NC_058069.1:15523557-15523987	Cluster_3596	N	80	26	195	334	403
NC_058069.1:15538323-15538732	Cluster_3597	N	21	14	12	34	30
NC_058069.1:15539419-15539832	Cluster_3598	N	51	6	22	6	44
NC_058069.1:15783176-15783590	Cluster_3599	N	1	0	28	6	78
NC_058069.1:15796206-15796913	Cluster_3600	N	25	2	67	490	30
NC_058069.1:15797007-15797517	Cluster_3601	N	5	1	656	87	73
NC_058069.1:15798051-15798451	Cluster_3602	N	12	25	23	3	144
NC_058069.1:15798484-15798912	Cluster_3603	N	26	51	88	64	137
NC_058069.1:15799734-15802147	Cluster_3604	N	478	63	492	1013	1163
NC_058069.1:15828421-15828847	Cluster_3605	N	0	0	58	0	55
NC_058069.1:15966765-15967192	Cluster_3606	N	11	116	8	18	20
NC_058069.1:15968594-15969021	Cluster_3607	N	14	121	9	22	26
NC_058069.1:15970423-15970850	Cluster_3608	N	13	104	6	19	21
NC_058069.1:15989486-15989994	Cluster_3609	N	1281	2408	1320	0	7
NC_058069.1:15990330-15990760	Cluster_3610	N	159	0	116	35	1
NC_058069.1:15998975-15999398	Cluster_3611	N	8	100	2	2	105
NC_058069.1:16017055-16017482	Cluster_3612	N	26	129	63	2	8
NC_058069.1:16032078-16032484	Cluster_3613	N	20	26	43	12	15
NC_058069.1:16047382-16048464	Cluster_3614	N	380	2007	28	1670	448
NC_058069.1:16050136-16050561	Cluster_3615	N	58	18	5	30	22
NC_058069.1:16054167-16054637	Cluster_3616	N	11	383	35	13	9
NC_058069.1:16057724-16058372	Cluster_3617	N	77	29	1203	4410	15
NC_058069.1:16058388-16058802	Cluster_3618	N	10	5	18	291	7
NC_058069.1:16059059-16059636	Cluster_3619	N	11	5	21	542	2
NC_058069.1:16064571-16065545	Cluster_3620	N	2110	1198	232	145	1
NC_058069.1:16072075-16072491	Cluster_3621	N	0	156	0	1	0
NC_058069.1:16085210-16085629	Cluster_3622	N	36	109	34	26	21
NC_058069.1:16086526-16086933	Cluster_3623	N	57	37	59	32	26
NC_058069.1:16094055-16094657	Cluster_3624	N	2	852	2	4	2
NC_058069.1:16104117-16104556	Cluster_3625	N	5	57	10	109	32
NC_058069.1:16112415-16112924	Cluster_3626	N	142	143	84	144	136
NC_058069.1:16117311-16117735	Cluster_3627	N	27	93	29	0	4
NC_058069.1:16118439-16119031	Cluster_3628	N	202	339	144	49	136
NC_058069.1:16121004-16121485	Cluster_3629	N	23	36	372	13	9
NC_058069.1:16124128-16126486	Cluster_3630	N	408	143	675	211	1163
NC_058069.1:16126498-16127398	Cluster_3631	N	176	85	287	85	315
NC_058069.1:16152748-16153200	Cluster_3632	N	212	32	103	20	3
NC_058069.1:16153488-16153910	Cluster_3633	N	144	3	18	4	1
NC_058069.1:16154010-16154934	Cluster_3634	N	7	539	33	683	118
NC_058069.1:16159411-16160188	Cluster_3635	N	17	730	19	657	3
NC_058069.1:16168806-16169232	Cluster_3636	N	36	54	48	21	27
NC_058069.1:16196086-16196873	Cluster_3637	N	48	225	89	81	112
NC_058069.1:16202746-16203365	Cluster_3638	N	15	1	19	201	385
NC_058069.1:16230954-16231361	Cluster_3639	N	6	10	75	2	8
NC_058069.1:16238498-16238923	Cluster_3640	N	0	2	3	169	0
NC_058069.1:16238932-16239354	Cluster_3641	N	0	2	0	118	0
NC_058069.1:16258049-16258477	Cluster_3642	N	15	0	9	28	140
NC_058069.1:16265722-16266618	Cluster_3643	N	2238	3579	679	914	458
NC_058069.1:16266993-16267406	Cluster_3644	N	93	62	5	6	5
NC_058069.1:16271685-16272111	Cluster_3645	N	0	89	43	5	1
NC_058069.1:16275425-16275852	Cluster_3646	N	3	50	45	0	99
NC_058069.1:16279314-16279765	Cluster_3647	N	1008	1338	2329	10	179
NC_058069.1:16283767-16284839	Cluster_3648	N	212	842	287	493	513
NC_058069.1:16284923-16285396	Cluster_3649	N	0	85	36	77	133
NC_058069.1:16296351-16296780	Cluster_3650	N	390	13	13	28	36
NC_058069.1:16304852-16305459	Cluster_3651	N	449	312	86	193	105
NC_058069.1:16305976-16306542	Cluster_3652	N	122	293	13	48	41
NC_058069.1:16307022-16307451	Cluster_3653	N	46	39	52	127	13
NC_058069.1:16331336-16331766	Cluster_3654	N	174	38	272	210	56
NC_058069.1:16332641-16333269	Cluster_3655	N	76	105	120	25	42
NC_058069.1:16334305-16334731	Cluster_3656	N	0	74	24	0	70
NC_058069.1:16335835-16336493	Cluster_3657	N	767	1410	72	0	163
NC_058069.1:16337508-16338046	Cluster_3658	N	132	216	347	20	33
NC_058069.1:16341672-16342133	Cluster_3659	N	291	347	56	86	251
NC_058069.1:16348495-16348938	Cluster_3660	N	91	233	109	99	57
NC_058069.1:16353067-16353841	Cluster_3661	N	80	518	80	114	45
NC_058069.1:16353952-16354441	Cluster_3662	N	51	583	28	99	19
NC_058069.1:16355826-16357517	Cluster_3663	N	2980	1265	2802	172	699
NC_058069.1:16358059-16358735	Cluster_3664	N	1134	580	626	422	409
NC_058069.1:16359490-16360738	Cluster_3665	N	8014	5517	5667	3483	7129
NC_058069.1:16361723-16362166	Cluster_3666	N	6	65	179	51	5
NC_058069.1:16362955-16363691	Cluster_3667	N	151	3043	7756	4928	1865
NC_058069.1:16363912-16364341	Cluster_3668	N	17	56	78	94	16
NC_058069.1:16364468-16364897	Cluster_3669	N	111	26	44	8	52
NC_058069.1:16365479-16365885	Cluster_3670	N	15	41	68	97	15
NC_058069.1:16368814-16369242	Cluster_3671	N	0	0	1	309	83
NC_058069.1:16371606-16372181	Cluster_3672	N	471	43	22	137	8
NC_058069.1:16373768-16374198	Cluster_3673	N	77	131	58	76	45
NC_058069.1:16374921-16375357	Cluster_3674	N	221	100	46	33	23
NC_058069.1:16375675-16376160	Cluster_3675	N	108	44	152	50	74
NC_058069.1:16376799-16377621	Cluster_3676	N	180	146	159	99	98
NC_058069.1:16385392-16385940	Cluster_3677	N	141	154	344	82	53
NC_058069.1:16391760-16392189	Cluster_3678	N	61	55	79	22	9
NC_058069.1:16394603-16395021	Cluster_3679	N	105	15	10	7	4
NC_058069.1:16395686-16396180	Cluster_3680	N	1301	865	2	170	5
NC_058069.1:16400435-16402319	Cluster_3681	N	246	223	2053	4218	2214
NC_058069.1:16402994-16403423	Cluster_3682	N	143	85	190	34	23
NC_058069.1:16404305-16404732	Cluster_3683	N	1	17	35	1	74
NC_058069.1:16411255-16411805	Cluster_3684	N	960	552	1290	264	1292
NC_058069.1:16411976-16412736	Cluster_3685	N	1504	583	10380	478	362
NC_058069.1:16412880-16413512	Cluster_3686	N	193	151	79	161	572
NC_058069.1:16417046-16417474	Cluster_3687	N	0	166	0	78	0
NC_058069.1:16428529-16429027	Cluster_3688	N	675	13	11	692	3
NC_058069.1:16429524-16429998	Cluster_3689	N	19	5	13	640	175
NC_058069.1:16434734-16435134	Cluster_3690	N	29	24	26	118	21
NC_058069.1:16440388-16441269	Cluster_3691	N	299	80	358	199	207
NC_058069.1:16441405-16442425	Cluster_3692	N	525	127	185	279	363
NC_058069.1:16442788-16443247	Cluster_3693	N	138	85	273	119	152
NC_058069.1:16444100-16444529	Cluster_3694	N	3	2	0	0	208
NC_058069.1:16459282-16459701	Cluster_3695	N	25	0	89	34	0
NC_058069.1:16460061-16460508	Cluster_3696	N	89	453	194	3	341
NC_058069.1:16472039-16472473	Cluster_3697	N	0	279	5	1	50
NC_058069.1:16475609-16476037	Cluster_3698	N	1	99	0	1	306
NC_058069.1:16480505-16481026	Cluster_3699	N	372	80	0	131	30
NC_058069.1:16482118-16482544	Cluster_3700	N	58	68	113	71	23
NC_058069.1:16483993-16484448	Cluster_3701	N	71	92	85	30	18
NC_058069.1:16485389-16485817	Cluster_3702	N	57	67	34	35	17
NC_058069.1:16490386-16490890	Cluster_3703	N	297	0	6	0	0
NC_058069.1:16496290-16496705	Cluster_3704	N	46	57	104	24	13
NC_058069.1:16499579-16500174	Cluster_3705	N	357	135	259	109	230
NC_058069.1:16507767-16508194	Cluster_3706	N	52	24	85	51	56
NC_058069.1:16508212-16508797	Cluster_3707	N	74	85	116	153	167
NC_058069.1:16509370-16509798	Cluster_3708	N	217	38	61	32	30
NC_058069.1:16512158-16512767	Cluster_3709	N	1437	848	667	998	678
NC_058069.1:16512842-16513250	Cluster_3710	N	68	22	26	33	33
NC_058069.1:16515324-16515783	Cluster_3711	N	21	20	5	1053	35
NC_058069.1:16519065-16519493	Cluster_3712	N	0	3	1	0	98
NC_058069.1:16527933-16528354	Cluster_3713	N	37	58	64	19	9
NC_058069.1:16529065-16529495	Cluster_3714	N	44	69	111	67	30
NC_058069.1:16529734-16530262	Cluster_3715	N	164	128	417	127	142
NC_058069.1:16531354-16531765	Cluster_3716	N	23	74	26	14	26
NC_058069.1:16534071-16534800	Cluster_3717	N	224	105	352	179	136
NC_058069.1:16536654-16537082	Cluster_3718	N	34	53	93	17	19
NC_058069.1:16549100-16549671	Cluster_3719	N	226	99	421	80	173
NC_058069.1:16550645-16551205	Cluster_3720	N	192	103	143	35	64
NC_058069.1:16552719-16553450	Cluster_3721	N	61	47	69	3	104
NC_058069.1:16658946-16659374	Cluster_3722	N	184	26	0	48	0
NC_058069.1:16669410-16669838	Cluster_3723	N	9	197	18	90	0
NC_058069.1:16720641-16721066	Cluster_3724	N	3	9	12	116	1
NC_058069.1:16772462-16772892	Cluster_3725	N	26	195	2	0	1
NC_058069.1:16824058-16824460	Cluster_3726	N	31	44	34	49	0
NC_058069.1:16891025-16891852	Cluster_3727	N	194	152	11	1852	4
NC_058069.1:16921099-16921529	Cluster_3728	N	0	146	40	64	4
NC_058069.1:16927711-16928126	Cluster_3729	N	23	5	16	25	34
NC_058069.1:16939373-16939794	Cluster_3730	N	0	35	0	0	83
NC_058069.1:16955943-16956368	Cluster_3731	N	77	5	60	1	0
NC_058069.1:16979200-16979623	Cluster_3732	N	189	119	242	232	299
NC_058069.1:17025428-17025850	Cluster_3733	N	508	532	1067	372	476
NC_058069.1:17102485-17102914	Cluster_3734	N	42	34	33	29	5
NC_058069.1:17137360-17137788	Cluster_3735	N	1085	0	74	57	20
NC_058069.1:17234215-17234642	Cluster_3736	N	8	141	46	46	27
NC_058069.1:17237898-17239509	Cluster_3737	N	1696	1093	764	700	180
NC_058069.1:17268938-17269355	Cluster_3738	N	0	0	2347	0	0
NC_058069.1:17489832-17490427	Cluster_3739	N	613	405	519	415	570
NC_058069.1:17491134-17491560	Cluster_3740	N	8	2	3	84	4
NC_058069.1:17492337-17492881	Cluster_3741	N	22	255	61	185	40
NC_058069.1:17636870-17637333	Cluster_3742	N	23	28	75	54	60
NC_058069.1:17720811-17721626	Cluster_3743	N	5	195	802	2	13
NC_058069.1:17726950-17727378	Cluster_3744	N	8	156	3	1	1
NC_058069.1:17728092-17728692	Cluster_3745	N	0	26	465	0	0
NC_058069.1:17744033-17744680	Cluster_3746	N	54	157	351	18	3684
NC_058069.1:17744929-17745402	Cluster_3747	N	357	238	100	10	587
NC_058069.1:17754891-17755321	Cluster_3748	N	242	0	82	33	378
NC_058069.1:17760080-17760503	Cluster_3749	N	5	11	582	0	2
NC_058069.1:17895379-17895802	Cluster_3750	N	6	66	28	3	112
NC_058069.1:17896636-17897063	Cluster_3751	N	3	5	0	0	168
NC_058069.1:17897438-17897883	Cluster_3752	N	447	3	135	0	5
NC_058069.1:17949341-17949769	Cluster_3753	N	33	67	26	58	6
NC_058069.1:17957971-17958372	Cluster_3754	N	38	31	127	8	4
NC_058069.1:17958775-17959181	Cluster_3755	N	76	44	165	24	7
NC_058069.1:17959319-17960288	Cluster_3756	N	277	134	565	18	8
NC_058069.1:17960308-17962342	Cluster_3757	N	1845	706	6528	24	30
NC_058069.1:18071916-18072344	Cluster_3758	N	151	1	0	28	50
NC_058069.1:18365906-18366335	Cluster_3759	N	65	60	97	22	25
NC_058069.1:18568149-18568577	Cluster_3760	N	152	6	9	9	1
NC_058069.1:18655865-18656292	Cluster_3761	N	26	98	5	0	64
NC_058069.1:18658540-18658966	Cluster_3762	N	21	37	0	153	43
NC_058069.1:18712511-18712930	Cluster_3763	N	20	39	26	23	11
NC_058069.1:18720253-18720656	Cluster_3764	N	28	142	13	17	17
NC_058069.1:18720813-18721332	Cluster_3765	N	0	5	97	70	248
NC_058069.1:18721710-18722136	Cluster_3766	N	3	37	181	35	134
NC_058069.1:18722452-18722878	Cluster_3767	N	1	98	15	7	8
NC_058069.1:19024747-19025161	Cluster_3768	N	0	0	117	0	31
NC_058069.1:19311373-19311797	Cluster_3769	N	21	37	45	0	2
NC_058069.1:19368098-19368505	Cluster_3770	N	16	60	82	16	11
NC_058069.1:19370433-19370860	Cluster_3771	N	3	314	43	1	0
NC_058069.1:19467580-19468002	Cluster_3772	N	665	674	623	518	292
NC_058069.1:19555815-19556231	Cluster_3773	N	114	20	23	33	20
NC_058069.1:19641672-19642084	Cluster_3774	N	0	0	13	1	97
NC_058069.1:19644684-19645098	Cluster_3775	N	158	41	80	45	74
NC_058069.1:19958909-19959340	Cluster_3776	N	80	21	293	0	8
NC_058069.1:20000299-20000764	Cluster_3777	N	152	197	269	78	59
NC_058069.1:20010068-20010900	Cluster_3778	N	81	47	32	389	165
NC_058069.1:20021128-20021545	Cluster_3779	N	125	101	54	164	11
NC_058069.1:20095339-20095763	Cluster_3780	N	13	1	139	0	0
NC_058069.1:20096950-20097381	Cluster_3781	N	4	142	5	4	272
NC_058069.1:20108041-20108471	Cluster_3782	N	36	205	1	1	0
NC_058069.1:20122847-20123274	Cluster_3783	N	3	9	94	1	20
NC_058069.1:20172142-20172559	Cluster_3784	N	0	0	90	0	0
NC_058069.1:20230106-20230625	Cluster_3785	N	27	153	41	44	50
NC_058069.1:20410045-20410483	Cluster_3786	N	165	26	1	81	47
NC_058069.1:20505674-20506083	Cluster_3787	N	119	0	0	0	37
NC_058069.1:20516802-20517223	Cluster_3788	N	0	1	47	100	19
NC_058069.1:20544831-20545277	Cluster_3789	N	7	2401	1562	7	40
NC_058069.1:20546564-20546973	Cluster_3790	N	1	59	47	6	3
NC_058069.1:20580323-20580750	Cluster_3791	N	144	19	16	20	48
NC_058069.1:20581269-20581699	Cluster_3792	N	570	123	2	7	74
NC_058069.1:20582922-20583348	Cluster_3793	N	18	286	3	16	200
NC_058069.1:20584007-20584428	Cluster_3794	N	8	84	2	0	66
NC_058069.1:20584584-20585195	Cluster_3795	N	19	1839	5	29	32
NC_058069.1:20603523-20604000	Cluster_3796	N	18	13	324	162	100
NC_058069.1:20631428-20632073	Cluster_3797	N	244	528	450	506	119
NC_058069.1:20660901-20661329	Cluster_3798	N	22	9	114	15	17
NC_058069.1:20662058-20662486	Cluster_3799	N	22	8	206	22	16
NC_058069.1:20664031-20664465	Cluster_3800	N	28	10	283	35	59
NC_058069.1:20667193-20667614	Cluster_3801	N	52	48	94	26	27
NC_058069.1:20667931-20668360	Cluster_3802	N	110	72	108	54	40
NC_058069.1:20668755-20669181	Cluster_3803	N	40	45	65	27	17
NC_058069.1:20705058-20706687	Cluster_3804	N	1339	60	66	1932	350
NC_058069.1:20710300-20710766	Cluster_3805	N	44	570	128	0	112
NC_058069.1:20727100-20727529	Cluster_3806	N	58	0	43	1	129
NC_058069.1:20779228-20779933	Cluster_3807	N	2	36	49	3	355
NC_058069.1:20781068-20782810	Cluster_3808	N	7014	2954	8103	1176	6027
NC_058069.1:20783298-20784146	Cluster_3809	N	762	116	2046	1519	560
NC_058069.1:20801982-20802484	Cluster_3810	N	549	17	559	363	781
NC_058069.1:20805339-20805761	Cluster_3811	N	0	0	0	125	1
NC_058069.1:20805823-20806249	Cluster_3812	N	2	0	33	56	140
NC_058069.1:20828119-20828565	Cluster_3813	N	318	85	0	164	4
NC_058069.1:20869866-20870281	Cluster_3814	N	0	1	22	1	74
NC_058069.1:21012147-21012242	Cluster_3815	Y	2907	2123	3504	3699	2999
NC_058069.1:21060391-21060893	Cluster_3816	N	37	0	0	91	98
NC_058069.1:21157918-21158452	Cluster_3817	N	9	361	26	28	12
NC_058069.1:21341406-21341825	Cluster_3818	N	19	29	139	122	90
NC_058069.1:21372884-21373479	Cluster_3819	N	185	137	32	78	157
NC_058069.1:21373569-21374252	Cluster_3820	N	112	178	116	175	142
NC_058069.1:21391807-21392350	Cluster_3821	N	354	595	342	276	882
NC_058069.1:21392416-21392961	Cluster_3822	N	5418	3865	6145	5263	6177
NC_058069.1:21567748-21568564	Cluster_3823	N	0	25	1327	1519	1002
NC_058069.1:21568827-21569257	Cluster_3824	N	0	5	188	83	19
NC_058069.1:21570414-21571389	Cluster_3825	N	1	8	52	92	611
NC_058069.1:21683715-21684129	Cluster_3826	N	0	61	152	0	0
NC_058069.1:21694638-21695053	Cluster_3827	N	5	0	58	37	0
NC_058069.1:21871062-21871781	Cluster_3828	N	4	2	946	4	29
NC_058069.1:21926134-21926677	Cluster_3829	N	2	247	1	2	1
NC_058069.1:22079242-22079658	Cluster_3830	N	3	0	26	6	182
NC_058069.1:22215325-22215744	Cluster_3831	N	0	2	1	110	0
NC_058069.1:22349178-22349756	Cluster_3832	N	139	178	128	76	144
NC_058069.1:22351688-22352283	Cluster_3833	N	729	457	719	200	911
NC_058069.1:22460027-22460443	Cluster_3834	N	10	28	75	6	26
NC_058069.1:22515766-22516181	Cluster_3835	N	16	7	105	0	12
NC_058069.1:22583653-22584081	Cluster_3836	N	0	1	0	100	0
NC_058069.1:22616714-22617140	Cluster_3837	N	4	139	10	5	8
NC_058069.1:22640885-22641752	Cluster_3838	N	54	59	112	154	264
NC_058069.1:22642356-22642773	Cluster_3839	N	29	16	26	15	13
NC_058069.1:22643629-22644057	Cluster_3840	N	13	14	21	12	241
NC_058069.1:22716249-22716667	Cluster_3841	N	36	43	27	28	17
NC_058069.1:22725324-22725740	Cluster_3842	N	4	0	6	11	104
NC_058069.1:22843697-22844672	Cluster_3843	N	0	4	58	99	633
NC_058069.1:22844918-22845351	Cluster_3844	N	19	1	12	267	38
NC_058069.1:22845833-22846257	Cluster_3845	N	0	8	175	76	29
NC_058069.1:22846522-22847611	Cluster_3846	N	1	48	1686	1888	1279
NC_058069.1:23062183-23062611	Cluster_3847	N	16	9	21	11	119
NC_058069.1:23103104-23103519	Cluster_3848	N	0	69	73	0	21
NC_058069.1:23132882-23133314	Cluster_3849	N	20	14	693	3	53
NC_058069.1:23272964-23273403	Cluster_3850	N	160	0	2	93	664
NC_058069.1:23278271-23278697	Cluster_3851	N	6	0	65	23	128
NC_058069.1:23465735-23466187	Cluster_3852	N	61	13	97	43	166
NC_058069.1:23558286-23558977	Cluster_3853	N	202	164	106	206	98
NC_058069.1:23618572-23619015	Cluster_3854	N	627	260	202	141	134
NC_058069.1:23664975-23665403	Cluster_3855	N	31	0	57	24	2
NC_058069.1:23698321-23698749	Cluster_3856	N	29	76	1	4	4
NC_058069.1:23770842-23771268	Cluster_3857	N	85	0	0	0	0
NC_058069.1:23787776-23788271	Cluster_3858	N	0	991	336	1475	568
NC_058069.1:23813944-23814372	Cluster_3859	N	30	117	34	159	20
NC_058069.1:23823171-23823742	Cluster_3860	N	666	919	1152	460	1521
NC_058069.1:23833353-23833781	Cluster_3861	N	0	0	186	54	87
NC_058069.1:23848224-23848650	Cluster_3862	N	0	233	1	0	0
NC_058069.1:23887822-23888250	Cluster_3863	N	56	77	30	5	1
NC_058069.1:23900218-23900683	Cluster_3864	N	133	8686	41	2	52
NC_058069.1:23906126-23906620	Cluster_3865	N	70	819	133	9	200
NC_058069.1:23930516-23930951	Cluster_3866	N	432	66	142	0	0
NC_058069.1:23931192-23931835	Cluster_3867	N	116	286	349	0	865
NC_058069.1:23933121-23933548	Cluster_3868	N	2	3	125	0	6
NC_058069.1:23946150-23946580	Cluster_3869	N	2271	3261	432	1153	727
NC_058069.1:23979844-23980274	Cluster_3870	N	0	2	463	0	0
NC_058069.1:23998772-23999200	Cluster_3871	N	49	16	132	3	25
NC_058069.1:24010188-24010607	Cluster_3872	N	33	95	85	79	85
NC_058069.1:24026261-24027494	Cluster_3873	N	2125	1852	1529	4745	9
NC_058069.1:24047103-24047683	Cluster_3874	N	62	66	3	245	73
NC_058069.1:24070903-24071330	Cluster_3875	N	122	60	95	15	11
NC_058069.1:24074101-24074527	Cluster_3876	N	2	12	24	0	55
NC_058069.1:24083617-24084113	Cluster_3877	N	299	2074	443	1062	1919
NC_058069.1:24100164-24100592	Cluster_3878	N	301	0	0	0	0
NC_058069.1:24104612-24105040	Cluster_3879	N	1901	2989	0	341	0
NC_058069.1:24124089-24124514	Cluster_3880	N	4	0	0	4	94
NC_058069.1:24135465-24136138	Cluster_3881	N	54	36	2	641	68
NC_058069.1:24148169-24148615	Cluster_3882	N	193	393	544	56	177
NC_058069.1:24173167-24173949	Cluster_3883	N	5	11	628	12	9
NC_058069.1:24202602-24203697	Cluster_3884	N	2	4	320	1714	1060
NC_058069.1:24204570-24205137	Cluster_3885	N	0	0	8	385	0
NC_058069.1:24205363-24205791	Cluster_3886	N	44	47	325	126	11
NC_058069.1:24205929-24206362	Cluster_3887	N	8	7	375	2	2
NC_058069.1:24209515-24209948	Cluster_3888	N	54	393	35	61	23
NC_058069.1:24211997-24213397	Cluster_3889	N	293	218	371	137	148
NC_058069.1:24214097-24214524	Cluster_3890	N	157	104	124	67	44
NC_058069.1:24229756-24230613	Cluster_3891	N	4	376	28	340	141
NC_058069.1:24230945-24231348	Cluster_3892	N	3	60	3	106	2
NC_058069.1:24232412-24232835	Cluster_3893	N	0	18	50	20	5
NC_058069.1:24272401-24272829	Cluster_3894	N	7	244	42	2	0
NC_058069.1:24285992-24286485	Cluster_3895	N	1118	1043	50	578	49
NC_058069.1:24295713-24296233	Cluster_3896	N	2	0	2	1036	26
NC_058069.1:24322473-24322901	Cluster_3897	N	10	147	9	20	6
NC_058069.1:24323074-24324056	Cluster_3898	N	704	1635	54	67	75
NC_058069.1:24324450-24324868	Cluster_3899	N	123	14	2	0	9
NC_058069.1:24325010-24325771	Cluster_3900	N	350	1049	121	345	10
NC_058069.1:24325871-24326598	Cluster_3901	N	228	266	0	1	23
NC_058069.1:24327369-24327798	Cluster_3902	N	50	14	105	45	14
NC_058069.1:24382500-24382925	Cluster_3903	N	0	6	6	73	62
NC_058069.1:24388512-24388941	Cluster_3904	N	59	9	120	619	51
NC_058069.1:24391536-24391960	Cluster_3905	N	50	32	43	37	23
NC_058069.1:24402287-24402732	Cluster_3906	N	5445	7	0	1643	6
NC_058069.1:24421567-24422041	Cluster_3907	N	28	156	152	40	103
NC_058069.1:24447454-24447884	Cluster_3908	N	2255	3269	454	1202	759
NC_058069.1:24471032-24471462	Cluster_3909	N	4283	134	20	789	135
NC_058069.1:24475872-24476299	Cluster_3910	N	1	126	3	0	0
NC_058069.1:24497931-24498358	Cluster_3911	N	10	1	191	4	2
NC_058069.1:24500767-24501195	Cluster_3912	N	144	54	1	91	0
NC_058069.1:24532275-24532702	Cluster_3913	N	3	378	6	1	5
NC_058069.1:24541339-24541834	Cluster_3914	N	112	20	5	496	8
NC_058069.1:24544276-24544728	Cluster_3915	N	532	22	0	2115	491
NC_058069.1:24556380-24556805	Cluster_3916	N	2	238	241	68	94
NC_058069.1:24560347-24561180	Cluster_3917	N	13624	8445	251	847	1903
NC_058069.1:24595222-24596496	Cluster_3918	N	680	1098	93	769	3
NC_058069.1:24602139-24602560	Cluster_3919	N	21	22	86	34	75
NC_058069.1:24607616-24608220	Cluster_3920	N	32	18	53	337	333
NC_058069.1:24623333-24624093	Cluster_3921	N	186	1272	615	1837	716
NC_058069.1:24645324-24645747	Cluster_3922	N	25	12	1	69	36
NC_058069.1:24665221-24666007	Cluster_3923	N	60	14	6645	4904	40
NC_058069.1:24727570-24728858	Cluster_3924	N	216	2	7	258	1174
NC_058069.1:24743702-24744131	Cluster_3925	N	79	115	102	307	37
NC_058069.1:24901004-24901418	Cluster_3926	N	175	71	2	0	0
NC_058069.1:24911575-24912010	Cluster_3927	N	104	18	124	7	0
NC_058069.1:24912398-24912825	Cluster_3928	N	20	259	36	0	0
NC_058069.1:24935334-24935876	Cluster_3929	N	1	251	0	453	82
NC_058069.1:24939351-24939780	Cluster_3930	N	53	1754	44	30	32
NC_058069.1:25109736-25110205	Cluster_3931	N	3334	1904	4167	1768	2964
NC_058069.1:25110781-25111548	Cluster_3932	N	3515	2359	1889	1249	1433
NC_058069.1:25112422-25112885	Cluster_3933	N	188	400	586	94	362
NC_058069.1:25113324-25114136	Cluster_3934	N	3867	3337	11490	2345	7673
NC_058069.1:25114321-25114812	Cluster_3935	N	2619	3536	3013	2552	7932
NC_058069.1:25166514-25167091	Cluster_3936	N	201	102	134	50	57
NC_058069.1:25168702-25169196	Cluster_3937	N	4378	918	1244	6300	710
NC_058069.1:25169659-25170438	Cluster_3938	N	2121	2703	840	2845	911
NC_058069.1:25171911-25172792	Cluster_3939	N	24310	10857	4785	30489	5201
